(i-1)word=前 (i-2)word=名 (i+1)word=爆料 (i+1)pos(i+1)word=v+爆料 (i)pos(i)word=nnt+职员 (i+2)pos=w (i+1)(i+2)pos=v+w (i-2)pos=q (i-1)tag(i-1)word=O+前 (i-1)pos(i-1)word=f+前 (i+2)word=， (i)(i-1)pos=nnt+f (i+1)pos=v (i-1)tag=O (i-2)pos(i-2)word=q+名 (i)pos=nnt (i-1)(i-2)tag=O+O (i+1)(i)pos=v+nnt (i-2)tag=O (i)word=职员 (i-1)pos=f (i-1)(i-2)pos=f+q O
(i-1)(i-2)pos=nnt+f (i-2)word=前 (i-1)tag(i-1)word=O+职员 (i-2)pos(i-2)word=f+前 (i+1)(i)pos=w+v (i+1)pos=w (i)(i-1)pos=v+nnt (i+1)word=， (i-1)word=职员 (i-1)pos(i-1)word=nnt+职员 (i-1)tag=O (i-1)pos=nnt (i+2)word=其 (i)word=爆料 (i+1)(i+2)pos=w+rz (i-1)(i-2)tag=O+O (i-2)pos=f (i+2)pos=rz (i-2)tag=O (i)pos=v (i)pos(i)word=v+爆料 (i+1)pos(i+1)word=w+， O
(i)pos(i)word=w+， (i-2)word=职员 (i+2)pos=nis (i+1)pos(i+1)word=rz+其 (i+1)(i)pos=rz+w (i-2)pos(i-2)word=nnt+职员 (i)word=， (i-1)(i-2)pos=v+nnt (i)(i-1)pos=w+v (i-1)pos=v (i-1)tag=O (i+1)word=其 (i+1)pos=rz (i-1)word=爆料 (i-1)pos(i-1)word=v+爆料 (i-1)tag(i-1)word=O+爆料 (i-2)pos=nnt (i)pos=w (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)(i+2)pos=rz+nis (i+2)word=公司 O
(i+1)word=公司 (i-1)(i-2)pos=w+v (i-1)word=， (i-1)tag(i-1)word=O+， (i+2)word=的 (i)word=其 (i)pos=rz (i-2)pos=v (i+1)pos=nis (i-1)pos=w (i-2)pos(i-2)word=v+爆料 (i-1)tag=O (i+2)pos=ude1 (i)pos(i)word=rz+其 (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)(i+2)pos=nis+ude1 (i-2)word=爆料 (i+1)pos(i+1)word=nis+公司 (i)(i-1)pos=rz+w (i-1)pos(i-1)word=w+， (i+1)(i)pos=nis+rz O
(i)(i-1)pos=nis+rz (i-1)(i-2)pos=rz+w (i+1)pos(i+1)word=ude1+的 (i+1)word=的 (i)pos(i)word=nis+公司 (i-2)pos=w (i+1)(i)pos=ude1+nis CUR_ORG_SUFFIX=true (i+2)word=产品 (i+1)pos=ude1 (i+2)pos=n (i+1)(i+2)pos=ude1+n (i-1)tag=O (i-1)tag(i-1)word=O+其 (i-1)pos(i-1)word=rz+其 (i-1)(i-2)tag=O+O (i-2)pos(i-2)word=w+， (i)pos=nis (i-2)tag=O (i-1)word=其 (i-1)pos=rz (i-2)word=， (i)word=公司 O
(i-2)pos(i-2)word=rz+其 (i+1)(i+2)pos=n+w (i)pos(i)word=ude1+的 (i+1)pos=n (i+2)pos=w (i+2)word=—— (i+1)(i)pos=n+ude1 (i-1)(i-2)pos=nis+rz (i-1)tag(i-1)word=O+公司 (i-1)tag=O (i-1)word=公司 (i)pos=ude1 (i-1)(i-2)tag=O+O (i-2)tag=O (i)word=的 (i+1)word=产品 (i-2)word=其 (i-2)pos=rz (i-1)pos=nis (i+1)pos(i+1)word=n+产品 (i)(i-1)pos=ude1+nis (i-1)pos(i-1)word=nis+公司 O
(i+2)word=另外 (i-1)tag(i-1)word=O+的 (i-1)(i-2)pos=ude1+nis (i)(i-1)pos=n+ude1 (i+1)word=—— (i-2)word=公司 (i-1)pos(i-1)word=ude1+的 (i+1)pos=w (i-1)word=的 (i)word=产品 (i)pos(i)word=n+产品 (i)pos=n (i-1)tag=O (i+1)pos(i+1)word=w+—— (i+2)pos=c (i+1)(i+2)pos=w+c (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)pos=nis (i-1)pos=ude1 (i-2)pos(i-2)word=nis+公司 (i+1)(i)pos=w+n O
(i-2)pos(i-2)word=ude1+的 (i+2)word=的 (i-1)word=产品 (i-1)(i-2)pos=n+ude1 (i)(i-1)pos=w+n (i-1)pos=n (i)word=—— (i-2)word=的 (i-1)tag=O (i+2)pos=ude1 (i)pos=w (i+1)(i)pos=c+w (i)pos(i)word=w+—— (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)tag(i-1)word=O+产品 (i-2)pos=ude1 (i+1)pos(i+1)word=c+另外 (i-1)pos(i-1)word=n+产品 (i+1)word=另外 (i+1)pos=c (i+1)(i+2)pos=c+ude1 O
(i)pos=c (i+1)pos(i+1)word=ude1+的 (i-2)pos(i-2)word=n+产品 (i-1)word=—— (i+1)word=的 (i+2)word=1.8万 (i+2)pos=m (i-1)(i-2)pos=w+n (i-1)pos=w (i+1)(i+2)pos=ude1+m (i+1)pos=ude1 (i-2)pos=n (i-1)tag=O (i)word=另外 (i)pos(i)word=c+另外 (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)pos(i-1)word=w+—— (i+1)(i)pos=ude1+c (i)(i-1)pos=c+w (i-1)tag(i-1)word=O+—— (i-2)word=产品 O
(i+1)pos=m (i-2)pos=w (i)pos(i)word=ude1+的 (i+1)word=1.8万 (i+2)pos=q (i+2)word=个 (i-1)word=另外 (i-2)pos(i-2)word=w+—— (i-1)tag=O (i-1)pos=c (i+1)(i)pos=m+ude1 (i)pos=ude1 (i-1)tag(i-1)word=O+另外 (i-1)(i-2)tag=O+O (i-2)tag=O (i)word=的 (i+1)(i+2)pos=m+q (i-1)(i-2)pos=c+w (i)(i-1)pos=ude1+c (i-2)word=—— (i-1)pos(i-1)word=c+另外 (i+1)pos(i+1)word=m+1.8万 O
(i+1)pos=q (i-1)tag(i-1)word=O+的 (i+1)(i+2)pos=q+nt (i-1)pos(i-1)word=ude1+的 (i-1)(i-2)pos=ude1+c (i+1)pos(i+1)word=q+个 (i-1)word=的 (i)pos(i)word=m+1.8万 (i+1)word=个 (i-2)pos(i-2)word=c+另外 (i)pos=m (i-1)tag=O (i+1)(i)pos=q+m (i-2)word=另外 (i+2)pos=nt (i)word=1.8万 (i-1)(i-2)tag=O+O (i-2)tag=O (i+2)word=美国执法机构 (i-2)pos=c (i-1)pos=ude1 (i)(i-1)pos=m+ude1 O
(i-2)pos(i-2)word=ude1+的 (i-1)word=1.8万 (i+1)pos(i+1)word=nt+美国执法机构 (i+1)word=美国执法机构 (i-1)pos=m (i+2)pos=v (i-2)word=的 (i-1)tag(i-1)word=O+1.8万 (i-1)tag=O (i-1)pos(i-1)word=m+1.8万 (i-1)(i-2)pos=m+ude1 (i)word=个 (i)pos=q (i+1)pos=nt (i+1)(i+2)pos=nt+v (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)pos=ude1 (i)pos(i)word=q+个 (i+2)word=使用 (i)(i-1)pos=q+m (i+1)(i)pos=nt+q O
(i-2)word=1.8万 (i-1)pos=q (i+1)(i)pos=v+nt (i+2)word=的 (i-1)word=个 (i+1)word=使用 (i)pos=nt (i+1)pos(i+1)word=v+使用 (i-2)pos=m (i-1)tag(i-1)word=O+个 (i+1)pos=v (i-1)tag=O (i-1)(i-2)pos=q+m (i+2)pos=ude1 (i)(i-1)pos=nt+q (i-1)pos(i-1)word=q+个 (i-1)(i-2)tag=O+O (i-2)tag=O (i)word=美国执法机构 (i)pos(i)word=nt+美国执法机构 (i+1)(i+2)pos=v+ude1 (i-2)pos(i-2)word=m+1.8万 O
(i-1)tag(i-1)word=O+美国执法机构 (i)(i-1)pos=v+nt (i+1)pos(i+1)word=ude1+的 (i-2)word=个 (i+1)word=的 (i+2)word=指纹 (i-2)pos=q (i-1)pos(i-1)word=nt+美国执法机构 (i+1)pos=ude1 (i+2)pos=n (i-1)word=美国执法机构 (i-2)pos(i-2)word=q+个 (i+1)(i+2)pos=ude1+n (i-1)(i-2)pos=nt+q (i+1)(i)pos=ude1+v (i-1)tag=O (i)pos(i)word=v+使用 (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos=v (i)word=使用 (i-1)pos=nt O
(i+2)pos=vn (i)pos(i)word=ude1+的 (i+1)pos=n (i-1)tag(i-1)word=O+使用 (i+1)(i)pos=n+ude1 (i-2)word=美国执法机构 (i-1)pos(i-1)word=v+使用 (i)(i-1)pos=ude1+v (i-1)pos=v (i-1)tag=O (i+1)(i+2)pos=n+vn (i)pos=ude1 (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)word=使用 (i)word=的 (i+1)pos(i+1)word=n+指纹 (i+1)word=指纹 (i+2)word=分析 (i-1)(i-2)pos=v+nt (i-2)pos(i-2)word=nt+美国执法机构 (i-2)pos=nt O
(i+1)pos=vn (i+1)(i)pos=vn+n (i-1)tag(i-1)word=O+的 (i)pos(i)word=n+指纹 (i)(i-1)pos=n+ude1 (i+1)word=分析 (i-2)pos=v (i-1)pos(i-1)word=ude1+的 (i-1)word=的 (i-2)word=使用 (i+2)pos=n (i)pos=n (i-1)tag=O (i)word=指纹 (i+2)word=软件 (i+1)pos(i+1)word=vn+分析 (i+1)(i+2)pos=vn+n (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)pos=ude1 (i-1)(i-2)pos=ude1+v (i-2)pos(i-2)word=v+使用 O
(i-1)pos(i-1)word=n+指纹 (i+1)(i)pos=n+vn (i-2)pos(i-2)word=ude1+的 (i+1)(i+2)pos=n+w (i)(i-1)pos=vn+n (i-1)(i-2)pos=n+ude1 (i-1)pos=n (i+1)pos=n (i+2)pos=w (i)pos(i)word=vn+分析 (i+2)word=—— (i+1)pos(i+1)word=n+软件 (i-2)word=的 (i-1)tag=O (i-1)word=指纹 (i-1)tag(i-1)word=O+指纹 (i)pos=vn (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)pos=ude1 (i+1)word=软件 (i)word=分析 O
(i)word=软件 (i)(i-1)pos=n+vn (i+1)word=—— (i-1)tag(i-1)word=O+分析 (i+1)pos=w (i-1)word=分析 (i-1)pos=vn (i+2)word=中 (i-2)pos(i-2)word=n+指纹 (i-2)pos=n (i)pos=n (i-1)tag=O (i+1)pos(i+1)word=w+—— (i-2)word=指纹 (i-1)(i-2)tag=O+O (i+2)pos=f (i-2)tag=O (i+1)(i+2)pos=w+f (i)pos(i)word=n+软件 (i-1)pos(i-1)word=vn+分析 (i-1)(i-2)pos=vn+n (i+1)(i)pos=w+n O
(i-1)word=软件 (i+1)pos(i+1)word=f+中 (i-1)tag(i-1)word=O+软件 (i+2)pos=v (i)(i-1)pos=w+n (i-1)pos=n (i-1)(i-2)pos=n+vn (i)word=—— (i+1)word=中 (i-2)pos=vn (i-2)pos(i-2)word=vn+分析 (i-2)word=分析 (i-1)tag=O (i)pos=w (i)pos(i)word=w+—— (i-1)(i-2)tag=O+O (i-1)pos(i-1)word=n+软件 (i-2)tag=O (i+1)(i)pos=f+w (i+1)(i+2)pos=f+v (i+2)word=包含 (i+1)pos=f O
(i-2)pos(i-2)word=n+软件 (i-1)word=—— (i+1)(i+2)pos=v+nsf (i+2)word=俄罗斯 (i)pos=f (i-1)(i-2)pos=w+n (i+1)word=包含 (i-2)word=软件 (i)word=中 (i-1)pos=w (i-2)pos=n (i)pos(i)word=f+中 (i+1)pos=v (i-1)tag=O (i+1)pos(i+1)word=v+包含 (i-1)(i-2)tag=O+O (i+1)(i)pos=v+f (i-2)tag=O (i-1)pos(i-1)word=w+—— (i-1)tag(i-1)word=O+—— (i)(i-1)pos=f+w (i+2)pos=nsf O
(i-1)word=中 (i+1)(i+2)pos=nsf+nis (i+2)pos=nis (i-2)pos=w (i+1)pos(i+1)word=nsf+俄罗斯 (i-1)tag(i-1)word=O+中 (i+1)(i)pos=nsf+v (i-1)pos(i-1)word=f+中 (i+1)word=俄罗斯 (i-2)pos(i-2)word=w+—— (i-1)tag=O (i-1)(i-2)pos=f+w (i+1)pos=nsf (i-1)(i-2)tag=O+O (i)pos(i)word=v+包含 (i-2)tag=O (i)pos=v (i)word=包含 (i-2)word=—— (i+2)word=公司 (i-1)pos=f (i)(i-1)pos=v+f O
(i)word=俄罗斯 (i+1)word=公司 (i)pos=nsf (i+1)(i+2)pos=nis+nx (i)(i-1)pos=nsf+v (i-2)word=中 (i)pos(i)word=nsf+俄罗斯 (i-1)tag(i-1)word=O+包含 (i-1)word=包含 (i-2)pos(i-2)word=f+中 (i+1)pos=nis (i+1)(i)pos=nis+nsf (i+2)word=Papillon (i-1)pos(i-1)word=v+包含 (i-1)pos=v (i-1)tag=O (i+2)pos=nx (i-1)(i-2)pos=v+f (i-1)(i-2)tag=O+O (i-2)pos=f (i-2)tag=O (i+1)pos(i+1)word=nis+公司 O
(i-1)word=俄罗斯 (i-2)word=包含 (i-1)pos=nsf (i+2)word=的 (i-2)pos=v (i)pos(i)word=nis+公司 CUR_ORG_SUFFIX=true (i-1)(i-2)pos=nsf+v (i-1)tag(i-1)word=O+俄罗斯 (i+1)word=Papillon (i+1)(i)pos=nx+nis (i)(i-1)pos=nis+nsf (i-1)tag=O (i-1)pos(i-1)word=nsf+俄罗斯 (i+2)pos=ude1 (i-1)(i-2)tag=O+O (i)pos=nis (i+1)pos=nx (i-2)tag=O (i+1)pos(i+1)word=nx+Papillon (i+1)(i+2)pos=nx+ude1 (i-2)pos(i-2)word=v+包含 (i)word=公司 O
(i+1)pos(i+1)word=ude1+的 (i+1)word=的 (i)pos=nx (i+1)pos=ude1 (i-1)tag(i-1)word=O+公司 (i-2)pos=nsf (i+2)pos=n (i+1)(i+2)pos=ude1+n (i)(i-1)pos=nx+nis (i-1)tag=O (i+2)word=代码 (i)word=Papillon (i-1)word=公司 (i-2)pos(i-2)word=nsf+俄罗斯 (i-1)(i-2)tag=O+O (i-2)tag=O (i-2)word=俄罗斯 (i-1)pos=nis (i)pos(i)word=nx+Papillon (i-1)(i-2)pos=nis+nsf (i-1)pos(i-1)word=nis+公司 (i+1)(i)pos=ude1+nx S-norg
(i-1)word=Papillon (i+1)(i+2)pos=n+w (i-1)tag(i-1)word=S-norg+Papillon (i+2)word=。 (i)pos(i)word=ude1+的 (i+1)pos=n (i+2)pos=w (i-2)word=公司 (i+1)(i)pos=n+ude1 (i-1)pos(i-1)word=nx+Papillon (i-1)tag=S-norg (i+1)word=代码 (i)(i-1)pos=ude1+nx (i)pos=ude1 (i-2)tag=O (i)word=的 (i-2)pos=nis (i-1)(i-2)tag=S-norg+O (i+1)pos(i+1)word=n+代码 (i-1)pos=nx (i-2)pos(i-2)word=nis+公司 (i-1)(i-2)pos=nx+nis O
(i)word=代码 (i-2)tag=S-norg (i-1)tag(i-1)word=O+的 (i+1)word=。 (i)(i-1)pos=n+ude1 (i-1)(i-2)tag=O+S-norg (i-1)pos(i-1)word=ude1+的 (i+1)pos=w (i-1)(i-2)pos=ude1+nx (i-1)word=的 (i+1)pos(i+1)word=w+。 (i-2)word=Papillon (i)pos=n (i-1)tag=O (i)pos(i)word=n+代码 (i+1)(i+2)pos=w+nsf (i-2)pos(i-2)word=nx+Papillon (i-2)pos=nx (i-1)pos=ude1 (i+2)word=基辅 (i+2)pos=nsf (i+1)(i)pos=w+n O
(i-1)word=代码 (i+1)word=基辅 (i-2)pos(i-2)word=ude1+的 (i-1)(i-2)pos=n+ude1 (i)(i-1)pos=w+n (i-1)pos=n (i+1)(i)pos=nsf+w (i-2)word=的 (i+1)(i+2)pos=nsf+n (i+2)word=网络安全企业 (i+2)pos=n (i-1)tag=O (i+1)pos=nsf (i)pos=w (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)pos(i-1)word=n+代码 (i)pos(i)word=w+。 (i)word=。 (i-2)pos=ude1 (i+1)pos(i+1)word=nsf+基辅 (i-1)tag(i-1)word=O+代码 O
(i-2)pos(i-2)word=n+代码 (i)pos=nsf (i+1)(i+2)pos=n+nx (i+1)(i)pos=n+nsf (i-1)tag(i-1)word=O+。 (i+1)pos=n (i-1)(i-2)pos=w+n (i-1)pos(i-1)word=w+。 (i+1)word=网络安全企业 (i-1)pos=w (i-1)word=。 (i-2)pos=n (i)(i-1)pos=nsf+w (i-1)tag=O (i+2)pos=nx (i)pos(i)word=nsf+基辅 (i-1)(i-2)tag=O+O (i+1)pos(i+1)word=n+网络安全企业 (i-2)tag=O (i-2)word=代码 (i)word=基辅 (i+2)word=ISSP O
(i+1)pos(i+1)word=nx+ISSP (i-1)pos=nsf (i+2)pos=nis (i-2)pos=w (i+1)(i+2)pos=nx+nis (i-1)tag(i-1)word=O+基辅 (i-1)word=基辅 (i)pos(i)word=n+网络安全企业 (i-2)word=。 (i-2)pos(i-2)word=w+。 (i-1)(i-2)pos=nsf+w (i)pos=n (i-1)tag=O (i)word=网络安全企业 (i-1)(i-2)tag=O+O (i+1)pos=nx (i-2)tag=O (i+1)word=ISSP (i)(i-1)pos=n+nsf (i+1)(i)pos=nx+n (i-1)pos(i-1)word=nsf+基辅 (i+2)word=公司 O
(i+1)word=公司 (i-1)tag(i-1)word=O+网络安全企业 (i-1)pos(i-1)word=n+网络安全企业 (i-1)word=网络安全企业 (i+2)pos=vn (i-1)pos=n (i)pos=nx (i)pos(i)word=nx+ISSP (i+1)pos=nis FRONT_ORG=true (i-2)word=基辅 (i-2)pos=nsf (i-1)tag=O (i-2)pos(i-2)word=nsf+基辅 (i)(i-1)pos=nx+n (i-1)(i-2)pos=n+nsf (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)(i+2)pos=nis+vn (i+1)(i)pos=nis+nx (i+1)pos(i+1)word=nis+公司 (i)word=ISSP (i+2)word=取证 S-norg
(i+1)pos=vn (i+1)word=取证 (i+2)pos=nnt (i)(i-1)pos=nis+nx (i-2)word=网络安全企业 (i)pos(i)word=nis+公司 (i-2)pos(i-2)word=n+网络安全企业 CUR_ORG_SUFFIX=true (i-1)tag(i-1)word=S-norg+ISSP (i-2)pos=n (i-1)(i-2)pos=nx+n (i+1)pos(i+1)word=vn+取证 (i-1)tag=S-norg (i-1)word=ISSP (i)pos=nis (i+1)(i)pos=vn+nis (i-2)tag=O (i-1)pos(i-1)word=nx+ISSP (i-1)(i-2)tag=S-norg+O (i+1)(i+2)pos=vn+nnt (i-1)pos=nx (i)word=公司 (i+2)word=分析师 O
(i+1)(i+2)pos=nnt+nx (i+1)(i)pos=nnt+vn (i-2)tag=S-norg (i-2)pos(i-2)word=nx+ISSP (i+2)word=aux (i+1)word=分析师 (i)(i-1)pos=vn+nis (i-1)(i-2)tag=O+S-norg (i)pos(i)word=vn+取证 (i-1)(i-2)pos=nis+nx (i+1)pos=nnt (i-1)tag(i-1)word=O+公司 (i+1)pos(i+1)word=nnt+分析师 (i-1)tag=O (i+2)pos=nx (i-1)word=公司 (i)pos=vn (i-2)pos=nx (i)word=取证 (i-1)pos=nis (i-1)pos(i-1)word=nis+公司 (i-2)word=ISSP O
(i+1)pos(i+1)word=nx+aux (i)word=分析师 (i+2)pos=v (i-1)tag(i-1)word=O+取证 (i-2)word=公司 (i-1)pos=vn (i-1)word=取证 (i+1)(i)pos=nx+nnt (i)pos(i)word=nnt+分析师 (i-1)tag=O (i)pos=nnt (i+1)(i+2)pos=nx+v (i)(i-1)pos=nnt+vn (i-1)(i-2)tag=O+O (i+1)pos=nx (i-1)(i-2)pos=vn+nis (i-2)tag=O (i-2)pos=nis (i+1)word=aux (i-1)pos(i-1)word=vn+取证 (i-2)pos(i-2)word=nis+公司 (i+2)word=宣称 O
(i+1)word=宣称 (i-1)(i-2)pos=nnt+vn (i)pos(i)word=nx+aux (i-1)tag(i-1)word=O+分析师 (i)pos=nx (i+2)pos=w (i+1)(i)pos=v+nx (i+1)(i+2)pos=v+w (i-2)pos=vn (i-2)pos(i-2)word=vn+取证 (i)(i-1)pos=nx+nnt (i-1)pos(i-1)word=nnt+分析师 (i+2)word=， (i)word=aux (i+1)pos(i+1)word=v+宣称 (i-2)word=取证 (i+1)pos=v (i-1)tag=O (i-1)pos=nnt (i-1)(i-2)tag=O+O (i-2)tag=O (i-1)word=分析师 S-nr
(i+1)(i+2)pos=w+n (i-1)word=aux (i-1)(i-2)tag=S-nr+O (i)(i-1)pos=v+nx (i+1)(i)pos=w+v (i+1)pos=w (i+2)word=世界 (i-1)pos(i-1)word=nx+aux (i+1)word=， (i-1)tag(i-1)word=S-nr+aux (i-2)pos(i-2)word=nnt+分析师 (i+2)pos=n (i-1)tag=S-nr (i-2)word=分析师 (i)word=宣称 (i-2)pos=nnt (i-2)tag=O (i)pos=v (i-1)(i-2)pos=nx+nnt (i-1)pos=nx (i)pos(i)word=v+宣称 (i+1)pos(i+1)word=w+， O
(i-2)pos(i-2)word=nx+aux (i)pos(i)word=w+， (i-2)tag=S-nr (i+1)pos=n (i-2)word=aux (i-1)tag(i-1)word=O+宣称 (i-1)word=宣称 (i+1)(i+2)pos=n+a (i)word=， (i)(i-1)pos=w+v (i-1)pos=v (i-1)tag=O (i+1)pos(i+1)word=n+世界 (i-1)pos(i-1)word=v+宣称 (i)pos=w (i-1)(i-2)tag=O+S-nr (i-1)(i-2)pos=v+nx (i+1)word=世界 (i-2)pos=nx (i+2)word=知名 (i+2)pos=a (i+1)(i)pos=n+w O
(i-1)(i-2)pos=w+v (i+1)(i)pos=a+n (i-1)word=， (i-2)pos(i-2)word=v+宣称 (i-1)tag(i-1)word=O+， (i-2)pos=v (i)(i-1)pos=n+w (i-2)word=宣称 (i)word=世界 (i)pos(i)word=n+世界 (i-1)pos=w (i+1)(i+2)pos=a+n (i+2)pos=n (i)pos=n (i-1)tag=O (i+1)pos(i+1)word=a+知名 (i+1)pos=a (i-1)(i-2)tag=O+O (i-2)tag=O (i+1)word=知名 (i+2)word=数字 (i-1)pos(i-1)word=w+， O
(i+1)(i)pos=n+a (i)pos=a (i+1)word=数字 (i-1)pos=n (i-2)pos=w (i+1)pos=n (i+1)(i+2)pos=n+nt (i-1)(i-2)pos=n+w (i-1)word=世界 (i+2)word=谷歌母公司 (i)(i-1)pos=a+n (i+1)pos(i+1)word=n+数字 (i-1)tag=O (i-1)tag(i-1)word=O+世界 (i+2)pos=nt (i-1)(i-2)tag=O+O (i-2)pos(i-2)word=w+， (i)pos(i)word=a+知名 (i-2)tag=O (i-2)word=， (i)word=知名 (i-1)pos(i-1)word=n+世界 O
(i-1)tag(i-1)word=O+知名 (i-1)word=知名 (i-1)(i-2)pos=a+n (i-2)pos(i-2)word=n+世界 (i+2)word=Alphabet (i+1)pos(i+1)word=nt+谷歌母公司 (i)(i-1)pos=n+a (i-2)pos=n (i)pos=n (i-1)tag=O (i+2)pos=nx (i-2)word=世界 (i-1)pos=a (i+1)pos=nt (i+1)word=谷歌母公司 (i-1)(i-2)tag=O+O (i+1)(i+2)pos=nt+nx (i-2)tag=O (i)pos(i)word=n+数字 (i-1)pos(i-1)word=a+知名 (i)word=数字 (i+1)(i)pos=nt+n O
(i)word=谷歌母公司 (i)pos(i)word=nt+谷歌母公司 (i+1)(i)pos=nx+nt (i-2)word=知名 (i-1)word=数字 (i+2)pos=nis (i-1)pos=n (i+1)(i+2)pos=nx+nis (i-1)(i-2)pos=n+a (i-2)pos(i-2)word=a+知名 (i)pos=nt (i-1)tag(i-1)word=O+数字 (i)(i-1)pos=nt+n (i-1)tag=O (i+1)word=Alphabet (i-1)pos(i-1)word=n+数字 (i-1)(i-2)tag=O+O (i+1)pos=nx (i-2)tag=O (i-2)pos=a (i+1)pos(i+1)word=nx+Alphabet (i+2)word=公司 O
(i+1)word=公司 (i-2)word=数字 (i+1)(i+2)pos=nis+nx (i)(i-1)pos=nx+nt (i)pos=nx (i+2)word=CEO (i+1)pos=nis (i-1)(i-2)pos=nt+n (i-1)pos(i-1)word=nt+谷歌母公司 (i-2)pos=n (i-1)tag=O (i)pos(i)word=nx+Alphabet (i+2)pos=nx (i-1)(i-2)tag=O+O (i-2)tag=O (i)word=Alphabet (i-1)word=谷歌母公司 (i+1)(i)pos=nis+nx (i-2)pos(i-2)word=n+数字 (i+1)pos(i+1)word=nis+公司 (i-1)tag(i-1)word=O+谷歌母公司 (i-1)pos=nt B-norg
(i-2)pos(i-2)word=nt+谷歌母公司 (i)(i-1)pos=nis+nx (i)pos(i)word=nis+公司 (i+2)pos=v (i-1)tag=B-norg (i-2)word=谷歌母公司 CUR_ORG_SUFFIX=true (i+1)pos(i+1)word=nx+CEO (i+1)(i)pos=nx+nis (i-1)pos(i-1)word=nx+Alphabet (i+1)(i+2)pos=nx+v (i-1)(i-2)pos=nx+nt (i+1)word=CEO (i)pos=nis (i+1)pos=nx (i-2)tag=O (i-1)word=Alphabet (i-1)pos=nx (i+2)word=兼 (i-1)(i-2)tag=B-norg+O (i)word=公司 (i-1)tag(i-1)word=B-norg+Alphabet (i-2)pos=nt E-norg
(i-2)pos(i-2)word=nx+Alphabet (i+1)pos(i+1)word=v+兼 (i+1)(i+2)pos=v+n (i-1)tag=E-norg (i)pos=nx (i+1)(i)pos=v+nx (i-1)(i-2)pos=nis+nx (i+2)word=五角大楼 (i+2)pos=n (i+1)pos=v (i)(i-1)pos=nx+nis (i-2)word=Alphabet (i-2)tag=B-norg (i-1)word=公司 (i)word=CEO (i-1)(i-2)tag=E-norg+B-norg (i-1)tag(i-1)word=E-norg+公司 (i)pos(i)word=nx+CEO (i-2)pos=nx (i-1)pos=nis (i+1)word=兼 (i-1)pos(i-1)word=nis+公司 O
(i+1)word=五角大楼 (i-1)pos(i-1)word=nx+CEO (i+2)word=国防 (i)(i-1)pos=v+nx (i+1)pos=n (i-2)word=公司 (i+1)pos(i+1)word=n+五角大楼 (i-1)word=CEO (i+2)pos=n (i-1)tag=O (i-1)tag(i-1)word=O+CEO (i)pos(i)word=v+兼 (i-2)tag=E-norg (i-2)pos=nis (i)pos=v (i+1)(i+2)pos=n+n (i-1)pos=nx (i-2)pos(i-2)word=nis+公司 (i-1)(i-2)tag=O+E-norg (i-1)(i-2)pos=nx+nis (i+1)(i)pos=n+v (i)word=兼 O
(i-2)word=CEO (i+1)pos=n (i+1)(i+2)pos=n+nt (i)(i-1)pos=n+v (i-2)pos(i-2)word=nx+CEO (i)word=五角大楼 (i-1)pos(i-1)word=v+兼 (i-1)pos=v (i)pos=n (i-1)tag=O (i+1)pos(i+1)word=n+国防 (i-1)word=兼 (i+2)pos=nt (i-1)(i-2)tag=O+O (i+1)(i)pos=n+n (i-2)tag=O (i)pos(i)word=n+五角大楼 (i-1)(i-2)pos=v+nx (i+1)word=国防 (i-2)pos=nx (i-1)tag(i-1)word=O+兼 (i+2)word=科技创新局 O
(i+2)pos=nnt (i+2)word=主席 (i-1)tag(i-1)word=O+五角大楼 (i-2)pos=v (i-1)pos=n (i-2)pos(i-2)word=v+兼 (i-1)word=五角大楼 (i)pos(i)word=n+国防 (i+1)(i+2)pos=nt+nnt (i)word=国防 (i-1)(i-2)pos=n+v (i+1)word=科技创新局 (i-1)pos(i-1)word=n+五角大楼 (i)pos=n (i-1)tag=O (i+1)pos=nt (i-2)word=兼 (i-1)(i-2)tag=O+O (i+1)pos(i+1)word=nt+科技创新局 (i-2)tag=O (i+1)(i)pos=nt+n (i)(i-1)pos=n+n O
(i+1)(i+2)pos=nnt+nrf (i)word=科技创新局 (i-1)pos=n (i)pos=nt (i-2)word=五角大楼 (i-2)pos(i-2)word=n+五角大楼 (i+1)pos=nnt (i-2)pos=n (i)(i-1)pos=nt+n (i-1)tag=O (i+2)pos=nrf (i+1)(i)pos=nnt+nt (i-1)tag(i-1)word=O+国防 (i-1)(i-2)pos=n+n (i+1)pos(i+1)word=nnt+主席 (i-1)word=国防 (i-1)(i-2)tag=O+O (i-2)tag=O (i)pos(i)word=nt+科技创新局 (i+2)word=埃里克 (i+1)word=主席 (i-1)pos(i-1)word=n+国防 O
